feature	Acidaminococcus	Agathobacter	Akkermansia	Alistipes	Allisonella	Anaeroplasma	Anaerostipes	Asteroleplasma	Bacillus	Bacteroidales_RF16_group	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Butyricicoccus	Butyricimonas	Butyrivibrio	CAG.352	CAG.873	Catenibacterium	Christensenellaceae_R.7_group	Citrobacter	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Colidextribacter	Collinsella	Coprobacter	Coprococcus	Defluviitaleaceae_UCG.011	Desulfovibrio	Dialister	Dorea	Enterobacter	Enterococcus	Erysipelatoclostridiaceae	Erysipelotrichaceae_UCG.003	Escherichia.Shigella	Faecalibacterium	Family_XIII_AD3011_group	Family_XIII_UCG.001	Flavonifractor	Fournierella	Fusicatenibacter	Holdemanella	Incertae_Sedis	Intestinibacter	Intestinimonas	Klebsiella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Lactobacillus	Lactococcus	Marvinbryantia	Megasphaera	Methanobrevibacter	Monoglobus	Muribaculaceae	NK4A214_group	Negativibacillus	Odoribacter	Oscillibacter	Oscillospira	Parabacteroides	Paraprevotella	Parasutterella	Phascolarctobacterium	Prevotella	Prevotellaceae_NK3B31_group	RF39	Rikenellaceae_RC9_gut_group	Romboutsia	Roseburia	Ruminococcus	Slackia	Streptococcus	Subdoligranulum	Succinivibrio	Sutterella	Terrisporobacter	Turicibacter	Tyzzerella	UCG.002	UCG.003	UCG.004	UCG.005	UCG.010	Weissella	X.Eubacterium._coprostanoligenes_group	X.Eubacterium._eligens_group	X.Eubacterium._hallii_group	X.Eubacterium._ruminantium_group	X.Eubacterium._siraeum_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._torques_group	uncultured	vadinBE97
np0292	0	2902	2	94	0	0	5	0	0	0	1054	46	26539	0	4783	2	0	0	0	0	0	7	2	2	0	14	3	4845	0	53	0	0	17	205	0	71	0	0	0	89	0	0	2	0	326	0	0	0	0	12	26	22	2	0	16	3	0	3115	46	0	0	0	11	0	22	0	3	5	0	33	0	21	4	0	0	0	0	1	17	54	0	29	69	0	0	0	2	0	22	4	0	5	0	119	6	332	17	0	8	0	2	1	0	0	0
np0294	0	357	85	2625	0	0	51	0	0	0	28063	311	194	5	1255	10	8	279	2426	0	0	1083	0	2187	125	86	13	118	0	816	115	0	284	984	36	0	57	16	20	1500	0	0	0	171	34	90	18	13	0	0	120	93	9	144	695	17	37	0	94	15	0	32	23	193	135	3	129	8	31	394	5	161	832	1149	0	98	364	110	873	61	5	10	1066	0	992	6	42	0	1374	959	4	281	15	0	5	602	368	0	57	2	58	27	84	1793	5
np0295	55	834	4	490	45	2	292	3	0	0	7481	24	118	8	220	40	0	0	2	0	102	105	0	248	6	14	34	150	2	642	0	3	128	389	0	30	0	14	4	2264	0	7	0	141	24	11	0	2	4	2	445	48	1	31	142	80	43	73	0	13	0	31	60	658	247	13	13	12	16	272	527	198	231	6204	0	8	0	5	2	171	0	4	97	0	601	2	0	2	3020	953	0	151	26	27	107	99	92	1121	68	0	0	12	3	324	0
np0297	4	459	0	161	6	0	4	10	0	0	4118	15	70	2	346	4	0	10	4	0	0	25	0	365	3	12	9	28	0	148	0	0	42	210	0	109	0	0	2	429	4	0	1	13	19	4	0	5	0	0	94	45	3	55	74	15	0	92	1	11	0	5	15	550	44	0	5	3	1	74	1857	23	85	3319	0	5	0	15	29	292	0	0	112	297	244	0	0	0	300	152	0	86	5	1	1	20	27	0	2	0	60	6	1	49	0
np0298	1	1250	199	11405	32	401	167	46	0	0	68437	918	481	42	2326	38	0	0	1592	0	23	357	8	915	94	98	28	1621	26	5899	9	91	2012	2888	0	401	0	34	118	33963	3	0	87	0	143	0	14	48	35	0	594	542	12	281	2704	784	13	553	5	6	0	0	88	2002	275	0	250	11	33	1932	2290	570	730	7	29	0	942	134	5130	6138	0	13	1207	0	4608	18	21	35	4365	3239	8	202	140	9	60	1090	566	0	12	28	16	105	162	373	0
np0300	670	303	4	150	201	0	31	6	0	0	12128	8	335	0	2585	14	0	5	3	0	9	97	0	1433	4	0	16	529	0	1180	2	8	245	1156	0	6	0	3	2	2194	2	11	0	0	42	3	0	0	0	0	441	63	4	93	284	24	42	10	0	7	0	0	23	123	49	0	0	3	3	77	3315	30	122	2148	1311	0	1338	1	70	990	6	207	1662	0	520	0	0	0	6474	378	0	31	13	8	0	752	341	2	4	0	3	113	9	164	0
np0301	0	225	8	920	31	4	25	25	10	0	15261	121	74	0	725	27	0	0	89	0	13	69	0	68	5	39	26	50	0	1523	0	258	513	360	0	63	0	6	0	692	9	0	0	0	32	0	3	18	0	0	161	161	4	98	757	58	19	104	0	16	0	0	29	275	121	0	39	4	0	251	998	146	49	3	117	7	543	25	55	866	0	9	389	0	1291	4	5	4	1366	741	7	75	10	3	36	92	177	0	15	5	186	52	7	281	0
np0305	6	10	0	7	0	0	10	0	0	14	227	0	6	0	416	0	0	0	1	0	261	2	39	186	20	8	1	7	0	58	0	0	186	29	0	21	0	0	0	89	0	0	0	1	136	8	7	0	0	110	58	0	3	5	18	1	8	0	0	0	0	9	0	132	18	3	0	0	0	2	1	0	117	7420	0	0	128	6	0	1	0	0	43	14	6	0	0	0	148	100	0	9	7	0	4	0	11	0	0	0	1	30	0	31	0
np0307	1828	631	0	813	20	2	39	5	0	0	68418	11	425	7	644	25	0	0	90	0	34	551	0	2477	87	3	87	616	0	2837	5	204	1153	2200	0	12	0	11	0	4186	18	25	2	0	54	7	0	2	3	0	613	15	0	487	1444	108	150	15	1	212	0	3	24	1065	404	0	5	34	26	149	2661	51	732	2959	1938	47	5069	0	244	1734	14	463	3414	0	1210	2	0	0	9031	1282	0	949	72	5	0	31	442	0	2	2	40	1413	17	6127	11
np0308	108	449	89	595	69	2	1137	0	136	0	2128	37	1688	7	2167	78	0	174	113	0	23	187	0	198	0	104	13	174	0	405	0	4	245	700	2	142	2	52	444	4337	0	0	0	0	134	36	8	13	4	339	138	103	20	64	107	124	38	8175	45	10	0	4	53	49	102	0	37	19	10	214	39	41	150	248	31	11	38	121	194	992	8	11	1647	0	132	9	42	0	527	132	0	63	5	4	32	512	559	40	93	2	13	35	235	80	0
np0310	43	355	0	44	36	0	121	0	0	0	1279	0	3624	0	1615	55	0	0	3	0	56	67	0	95	0	20	28	351	0	552	0	0	162	380	0	454	0	2	0	8227	6	20	0	0	158	104	1	8	0	102	509	0	4	5445	16	59	29	165	873	150	0	33	0	323	25	0	0	2	0	13	6	30	277	31123	0	4	0	52	2	36	0	0	67	0	220	8	0	0	781	1022	0	56	2	28	1	0	375	0	0	0	0	101	0	17	0
np0314	1515	405	19	2281	160	9	76	6	0	0	32374	38	567	19	427	25	4	28	1714	0	39	435	0	853	45	3	87	806	0	1676	18	215	328	1336	1	10	16	29	21	5019	0	9	3	0	81	10	3	0	22	3	539	81	0	102	425	443	249	7	0	42	0	0	19	791	49	0	29	21	22	402	2653	123	1312	1846	979	32	1223	9	164	2049	4	128	815	0	1541	0	5	1	3855	511	0	145	59	0	18	291	278	1	27	0	454	250	10	617	21
np0316	261	44	62	3442	19	24	84	1	0	0	15045	77	102	16	501	11	3	22	77	0	6	286	0	217	29	9	16	58	0	559	37	95	93	2111	6	3	0	18	19	1338	0	0	0	0	44	13	2	0	8	0	169	67	9	36	114	199	57	0	0	9	0	6	16	399	154	0	55	7	12	376	744	75	522	273	192	33	345	9	101	158	4	3	243	0	592	4	5	0	1643	686	0	72	39	0	75	241	166	9	15	3	39	9	24	216	11
np0317	31	590	2	769	7	0	38	0	0	0	5721	151	119	5	239	5	0	0	59	0	0	41	2	21	10	20	8	93	8	154	1	16	69	179	0	30	0	0	4	540	8	5	0	0	22	0	0	4	0	77	167	15	2	9	88	11	80	0	0	7	0	4	2	83	11	14	23	12	24	173	64	5	217	1683	16	5	3	14	101	322	0	0	106	0	526	1	0	3	860	553	0	13	44	3	4	38	42	2	3	0	129	25	4	107	0
np0318	119	3511	14	6324	11	133	49	0	0	0	34850	573	244	12	1555	38	3	0	562	0	0	214	2	146	0	144	40	432	58	441	0	13	81	1437	0	0	1	8	27	3024	4	32	3	0	74	1	13	26	0	3	139	190	14	103	539	282	0	1	2	13	0	15	46	0	218	2	48	13	6	1356	939	11	663	8172	199	19	0	106	1206	9238	5	0	967	0	3100	8	0	6	399	1246	0	13	10	0	28	127	219	2	7	0	21	50	86	212	0
np0320	33	4296	157	2980	42	536	123	97	19	4	47688	98	298	50	2789	59	15	90	2880	232	124	702	0	4740	166	81	41	509	34	3330	54	74	1012	3416	1	0	178	42	27	7269	7	14	0	170	151	80	27	46	0	152	199	105	35	247	2005	149	6	2	8	46	19	154	41	6407	548	3	84	42	19	1587	1772	166	926	17236	0	31	1149	92	4562	4689	14	10	1135	13225	1683	11	41	0	2622	1617	4	481	520	0	228	753	370	58	87	14	188	234	110	305	0
np0321	47	17858	2	373	168	2	13	34	22	8	10701	11	238	4	1437	8	1	0	370	709	42	281	140	9052	518	30	71	1284	0	4089	4	5	4440	1543	40	133	133	2	53	2903	40	33	0	72	88	4	10	14	1	151	598	13	4	266	1771	344	117	82	3	111	6	333	0	2262	455	16	10	12	5	143	249	23	838	69053	0	17	1632	54	878	5890	78	0	5960	99746	174	2	7	0	4521	1052	3	565	188	9	16	62	237	0	4	0	23	251	6	570	0
np0324	33	723	4	55	182	0	4465	0	0	0	821	20	31182	0	4971	0	0	6	1685	0	30	98	0	45	1	53	3	1567	0	655	0	5	79	154	0	311	2	40	3	720	0	0	0	44	235	2	3	226	0	13	243	38	0	246	134	19	0	7114	37	5	0	101	99	28	14	0	6	6	0	39	157	26	59	5480	22	0	0	40	34	255	0	7	613	0	11	6	2	133	121	6	0	9	6	60	21	52	88	0	10	1	76	25	21	57	0
np0326	9	2566	260	6563	52	0	563	11	7	0	57841	518	329	55	9852	56	10	536	7016	0	233	470	93	990	14	72	84	182	137	3257	0	10	2205	5051	0	51	719	70	95	10656	5	3	13	77	672	0	21	110	3	98	458	290	55	1277	1955	489	14	23	27	78	0	23	55	653	1062	5	366	47	38	5966	13478	951	958	93423	900	0	0	53	2594	16915	0	11	1673	0	1520	2	4	8	2221	1924	0	196	464	1	210	1474	1599	47	485	13	256	123	240	890	0
np0327	0	610	42	961	0	0	32	0	0	0	24281	71	198	0	1585	8	0	89	1219	0	0	533	31	365	96	30	21	25	0	472	4	0	71	389	71	0	58	7	17	902	0	7	0	74	65	56	1	9	0	0	357	19	5	210	493	51	58	12	374	26	0	58	18	276	178	0	54	11	53	238	0	100	1002	955	0	47	479	100	691	59	0	13	1863	0	653	6	15	4	1856	1311	24	283	9	0	9	167	328	1	16	0	66	39	24	827	3
np0328	14	571	191	6124	108	0	221	0	4	0	16139	202	92	2	3266	11	14	0	22	0	74	84	0	54	6	148	146	325	3	816	10	0	1861	1168	0	18	0	14	13	5263	3	15	1	19	94	37	2	49	1	305	618	0	6	87	1554	35	1	0	1	19	0	51	8	126	191	0	64	19	23	974	1588	49	1048	19262	0	0	1	90	756	862	5	4	144	32508	739	18	14	0	522	1159	5	76	1	5	6	86	403	0	11	4	133	66	17	137	0
np0329	10	1042	0	815	3	41	21	9	0	2	13417	21	43	6	358	9	7	29	252	85	10	83	0	896	48	14	11	44	10	393	14	29	153	399	0	0	24	0	11	1251	2	4	0	30	35	0	4	7	3	127	86	6	0	48	853	18	8	0	0	10	6	47	6	1258	78	0	15	12	6	385	650	56	421	4216	0	19	336	24	1458	337	0	0	177	993	464	0	6	0	922	549	0	105	75	0	27	146	40	17	22	1	174	39	18	104	0
np0330	0	111	426	6682	5	0	69	223	1	0	15579	138	315	53	809	18	24	42	400	0	5	683	0	2068	70	22	28	300	13	1253	63	0	409	1112	3	0	274	13	116	3274	0	0	0	0	90	76	14	0	6	63	160	209	18	234	360	86	10	1	0	36	0	159	30	1872	235	0	99	20	23	757	1647	436	302	2450	0	210	4409	121	1005	4824	2	6	562	0	726	8	27	10	1691	726	20	267	85	0	23	657	429	2	42	4	41	47	25	724	121
np0332	0	5119	0	2238	0	0	1	0	0	0	145787	27	2476	0	3291	262	0	0	0	0	0	5	0	0	0	11	3	3	0	58	0	0	17	462	1	1633	0	1	8	145	0	3	0	0	39	0	0	6	0	107	655	43	2	0	29	5	0	8	0	0	0	0	14	0	32	0	13	42	1	3637	0	42	4	1	0	0	0	4	64	108	0	106	97	0	2	1	0	0	22	9	2	9	0	0	19	13	960	0	7	2	5	0	2	6	0
np0333	42	2864	58	676	26	37	61	97	96	6	10906	46	254	9	2545	17	0	4	432	235	29	220	24	3025	377	68	32	323	8	2274	14	14	851	3152	3	115	92	15	825	4370	15	0	12	45	65	25	17	16	0	611	179	45	25	969	1026	25	61	3	0	155	20	59	8	1630	380	0	16	22	5	381	657	68	1033	65138	0	15	640	56	1007	1145	6	4	1104	2506	504	3	11	5	1812	771	9	271	200	0	101	187	428	16	35	4	51	171	40	222	0
np0334	0	21	0	297	0	0	552	0	0	0	5511	13	19	0	2906	17	5	0	31	0	1120	35	5	477	50	17	38	13	8	1938	0	20	135	1078	0	53	6	47	294	3936	2	3	0	11	89	0	4	13	0	36	80	18	5	105	9	20	71	1	5	65	0	3	7	36	95	0	152	6	0	62	9	88	69	17341	8	0	0	13	20	26	0	0	91	0	61	0	0	0	993	105	0	69	27	21	46	4	285	0	9	0	3	61	14	161	0
np0336	0	98	212	1348	28	0	43	133	8	0	4470	34	530	14	620	0	6	1	679	0	0	177	0	553	14	3	38	249	2	625	13	0	225	491	3	3	144	5	89	2248	0	0	0	0	40	32	1	0	0	182	158	43	12	212	200	20	11	7	0	17	0	181	25	449	72	0	22	6	7	183	846	388	371	3145	0	85	4451	39	280	575	0	0	637	0	127	0	2	0	872	427	6	143	15	0	3	688	162	0	1	0	268	34	1	288	22
np0338	56	938	17	200	8	16	28	45	0	0	2805	21	79	1	720	5	0	5	299	121	20	85	0	979	55	17	30	160	4	580	6	4	491	420	0	9	13	6	110	8037	1	19	1	34	118	15	7	0	0	10	105	527	4	919	289	21	25	1	0	23	25	25	7	451	117	0	7	6	0	135	191	52	1290	30139	0	25	583	35	147	902	5	0	465	125	473	4	8	17	1243	799	4	52	58	0	40	987	265	3	6	0	4	119	8	208	1
np0340	28	489	19	1482	20	7	49	29	0	0	26509	91	156	8	938	12	4	197	28	0	43	94	0	826	1	28	19	118	7	463	0	4	118	1249	0	116	0	3	13	1896	0	0	4	108	41	17	3	12	0	0	116	64	6	125	573	94	0	128	0	31	0	0	26	1421	191	5	42	15	38	1059	3089	196	705	2493	0	0	0	49	448	562	0	8	243	0	1102	9	0	2	233	348	0	131	6	0	5	397	57	122	31	0	256	57	13	110	0
np0341	0	2202	0	124	0	0	0	0	0	0	65300	22	156	0	950	8	0	0	0	0	0	4	121	0	0	6	4	123	0	55	0	0	2137	556	3	90	0	3	82	99	0	0	0	0	12	0	0	4	0	63	186	44	0	0	28	2	0	30	0	0	0	0	9	0	23	0	5	58	0	89	0	20	1	6	0	0	0	6	28	81	0	7	71	0	0	3	2	0	21	5	2	6	0	28	14	367	15	0	4	0	0	0	3	1	0
np0343	26	540	451	14083	95	0	523	29	0	0	23970	1169	535	101	9011	105	145	362	1009	0	225	652	103	1858	30	247	604	187	100	7807	0	103	338	10237	0	26	254	158	213	7931	4	46	23	209	404	0	58	257	12	177	1654	320	71	293	629	531	2754	4	27	55	0	18	65	325	3429	85	3242	52	22	2191	1026	1131	535	2707	54	14	2	159	2266	490	0	23	1325	0	1460	10	4	15	9494	2017	0	338	285	4	851	360	2645	27	789	3	40	107	431	4782	0
np0344	94	7	2	8	6	0	262	0	11	0	141	0	6859	0	571	2	0	4	20	0	1	3	20	9	0	83	2	211	0	19	0	1	102	51	0	43	0	9	2	123	0	0	0	0	3	0	0	291	0	82	11	6	0	153	11	0	0	1140	76	1	0	25	2	5	7	0	1	1	0	6	10	7	3	737	0	0	5	39	10	39	0	0	37	0	3	1	4	0	17	3	0	0	4	228	6	1	12	0	1	0	1	17	9	4	0
np0346	156	112	95	1754	27	17	189	4	0	0	9769	104	138	10	379	24	8	55	91	0	5	171	0	167	10	10	15	60	0	312	8	18	122	477	9	1	0	44	10	1423	0	0	0	0	56	16	2	0	1	13	135	96	7	32	94	108	20	3	1	0	0	2	21	179	71	0	83	8	0	434	155	114	249	142	59	14	205	11	91	399	5	4	262	0	606	0	0	0	314	410	1	56	32	0	70	204	310	37	7	6	8	13	37	108	4
np0347	18	439	0	2426	13	0	6	1	0	0	12359	339	46	11	306	4	4	0	115	0	0	36	1	21	21	24	23	114	14	165	0	45	41	398	0	2	0	1	4	325	37	9	1	0	14	0	0	5	13	2	326	7	5	9	242	72	28	0	0	1	0	0	3	0	31	75	12	10	10	433	159	10	97	1035	67	0	0	21	48	516	0	0	127	0	1149	0	0	0	2507	1342	0	14	23	0	2	5	18	10	6	0	7	17	5	418	0
np0352	0	750	412	11726	0	0	63	0	3	0	109141	1013	322	33	3147	48	5	1218	13388	1	0	3359	0	3288	263	221	69	1023	0	1403	270	0	1345	4056	11	27	2	25	65	4491	0	2	0	664	128	134	45	49	13	0	460	222	27	254	3651	137	34	3	1	43	0	29	88	777	623	3	203	65	74	1356	27	704	3151	5360	0	22	159	285	10680	71	0	16	4903	0	1582	19	70	0	3446	1892	2	880	23	0	43	2112	850	13	154	8	162	86	167	2725	10
np0359	0	24	79	583	0	0	26	45	0	0	883	23	100	2	216	0	2	1	79	0	0	110	0	359	7	6	8	101	3	220	6	0	38	143	4	2	67	2	3	478	0	0	0	0	32	24	3	0	0	16	13	12	2	45	38	6	1	0	0	5	0	84	4	80	39	0	9	0	0	35	66	21	10	613	0	9	247	28	106	260	0	3	93	0	18	0	5	3	136	19	2	44	9	0	2	69	90	0	2	0	8	9	7	139	18
np0360	113	926	12	1657	33	12	260	8	0	0	21618	60	157	0	1298	44	1	29	31	0	92	102	0	1169	13	14	76	46	1	635	0	0	111	1099	0	5	0	32	6	4652	0	0	0	212	96	54	4	8	2	2	417	105	8	121	516	142	24	47	12	21	0	0	69	991	246	4	34	27	66	804	1834	322	339	8547	0	5	0	43	362	930	3	3	246	0	2711	2	0	0	1441	940	0	99	40	166	17	336	262	751	332	0	466	41	13	226	0
np0361	48	3405	24	2585	14	19	120	86	1	277	61176	137	133	20	1373	4	0	5	211	1623	380	279	19	2353	1087	38	34	127	76	695	8	166	249	358	0	106	457	99	35	1007	49	4	0	41	241	8	72	7	11	9	295	12	11	188	1179	12	130	3	0	52	10	109	4	6100	108	28	20	31	52	5195	287	141	1884	8173	0	250	2592	35	410	607	9	0	313	234	1134	6	7	0	4460	2100	100	303	572	0	512	106	55	197	19	1	59	116	10	1095	3
np0362	198	143	36	1710	43	281	220	7	2	0	20549	98	332	11	1650	21	7	95	3145	0	13	362	0	687	36	8	31	238	0	728	22	5	131	2209	4	1	13	30	18	2105	0	4	0	0	129	23	5	2	7	0	153	154	21	107	674	259	5	0	0	23	0	4	38	345	164	0	50	8	12	469	243	101	675	1051	153	19	743	20	1441	6737	3	0	557	0	1192	3	5	0	1072	1429	0	101	49	0	46	251	1653	12	49	2	82	35	30	68	1
np0365	1	68	31	3345	71	0	43	0	0	0	17865	1101	99	25	461	52	0	0	0	0	0	46	13	14	14	83	19	199	59	327	0	600	1438	609	0	417	0	0	759	601	0	0	13	0	759	0	28	36	14	924	1087	20	2	8	107	193	203	95	7	9	0	0	4	3	247	0	85	55	1	1337	400	156	463	1651	0	118	0	74	2	151	0	0	247	0	1134	8	20	0	3712	1584	0	64	5	8	0	22	8	0	0	0	0	64	0	335	0
np0368	0	598	318	9745	3	0	237	0	0	0	37769	660	644	14	3390	56	13	93	2416	0	0	2138	0	5882	362	213	34	151	0	1310	25	0	253	3474	51	0	104	66	15	4405	0	2	0	292	173	414	54	38	0	0	158	257	39	296	540	76	98	2	7	56	0	92	9	270	551	2	382	14	31	1058	9	377	629	1907	0	166	779	252	1371	195	9	33	1966	0	1302	15	66	2	1627	1365	21	514	22	0	65	871	1858	12	110	14	69	94	178	1325	65
np0369	0	99	0	1232	59	0	155	0	0	0	26669	9	27	0	4194	21	0	0	0	0	0	0	0	0	0	0	3	185	37	191	0	0	5	686	0	3	0	14	2	939	0	1	2	0	445	0	0	0	0	5	22	9	8	41	524	167	0	3	0	0	0	0	5	0	8	0	24	14	4	758	0	20	207	11	0	0	0	0	89	472	0	1	185	0	1393	0	1	0	42	221	0	0	0	0	4	126	103	0	4	0	2	17	648	9	0
np0371	72	636	6	84	2	0	0	23	0	12	3026	8	25	0	161	2	0	1	13	145	5	36	0	812	70	15	24	70	0	363	6	7	222	249	0	5	3	0	14	26994	5	12	0	3	6	2	0	4	0	0	154	3132	1	49	41	131	19	15	0	9	7	14	2	612	288	0	0	13	12	101	26	102	292	11573	0	6	2443	21	161	78	0	0	320	22	744	2	2	37	2027	1769	0	31	31	0	8	1066	92	0	0	0	0	178	1	953	0
np0372	0	101	5	495	29	0	48	0	1	0	46977	91	91	0	251	26	0	0	0	0	0	31	9	0	0	2	2	489	582	284	0	0	3	78	1	0	0	0	100	496	0	0	0	0	12	43	4	1	0	2	172	30	0	0	8	0	0	16	0	1	0	0	7	0	7	0	10	3	0	442	835	12	448	855	0	0	0	0	277	33	3	0	91	0	1043	0	0	0	20	231	2	0	0	0	8	0	11	0	2	0	4	7	116	103	0
np0378	72	758	0	218	13	0	286	10	17	45	7553	16	40	0	2298	4	0	1	109	90	636	70	277	1331	49	26	54	17	0	768	0	3	1064	347	490	109	19	13	20	528	6	4	0	26	2054	98	87	3	0	1862	385	3	36	611	286	7	27	20	7	26	11	22	0	675	177	6	2	8	5	126	31	22	842	32178	0	10	416	26	24	413	1	0	791	432	179	5	0	0	1647	931	2	99	81	6	39	42	61	0	22	5	0	82	6	146	0
np0384	0	2547	182	1888	2	0	46	1424	15	0	36575	31	939	22	2708	7	3	5	769	0	27	952	447	5549	313	24	124	745	0	2245	114	0	1492	1887	196	160	4871	6	85	8094	0	6	1	0	164	44	4	0	0	1150	607	98	20	1758	2138	31	76	103	0	146	0	904	75	2220	337	25	17	13	52	260	4331	949	2610	14415	0	1125	34299	140	1720	3254	8	0	1939	0	493	0	15	0	4650	1607	74	887	89	0	1	2267	60	0	7	0	259	102	29	1792	25
np0386	141	3791	151	1096	92	11	742	99	13	0	5538	74	3432	26	1549	97	6	8	274	28	51	166	27	305	25	212	31	396	0	433	2	34	349	227	0	0	11	23	91	4176	0	0	9	38	245	62	35	115	0	21	295	212	36	134	205	63	53	736	0	14	49	27	52	446	122	0	56	13	9	440	66	232	188	1663	1	0	12	238	200	514	9	17	866	15	756	21	32	18	547	173	0	96	10	0	115	195	377	22	46	7	14	70	144	189	0
np0387	0	193	1	21	105	1	8744	0	0	0	699	7	32792	6	8545	0	0	0	2341	0	35	171	3	74	0	149	7	2244	0	773	0	2	16	156	0	602	12	30	8	1152	0	0	1	111	433	0	10	225	0	4	129	39	2	403	147	27	0	4166	21	7	0	342	106	43	27	0	0	10	0	45	192	13	16	5480	49	0	0	71	7	404	0	5	932	0	0	7	4	169	167	15	0	11	5	175	11	65	186	0	7	0	57	37	53	50	0
np0388	0	4051	217	1800	244	0	229	1289	20	0	10568	106	14508	27	3384	28	15	2	727	0	61	880	592	5540	71	58	147	2078	0	2743	21	8	598	2526	25	607	629	12	62	12603	0	8	0	0	704	238	7	2	0	755	874	224	28	3031	778	156	96	452	0	88	0	1482	125	602	322	1	75	5	41	218	1070	641	477	19979	0	275	6969	235	232	4026	10	4	6042	0	202	3	39	4	1704	790	34	295	45	0	3	2065	1358	0	4	0	142	973	36	1293	30
np0389	18	1093	0	1900	24	0	13	419	0	3	17399	102	152	1	1976	9	0	0	43	0	0	117	19	805	16	75	53	825	15	1039	0	20	1443	1849	0	6	0	0	29	4407	38	18	0	0	33	0	9	14	1	95	657	85	0	162	6200	125	17	6	0	21	0	499	47	10	168	16	2	17	23	210	20	10	538	5108	7630	134	0	45	274	14527	17	0	511	1	511	2	0	5	3027	1100	0	158	17	171	0	212	97	0	1	0	40	95	22	637	0
np0391	112	344	0	28	23	0	102	0	10	8	1181	3	49	1	2195	3	1	0	13	10	835	15	262	614	9	9	30	65	0	273	0	0	740	130	85	49	4	3	10	272	0	0	0	6	507	61	56	2	0	548	264	0	20	230	33	33	9	11	10	12	21	7	0	229	101	0	2	2	0	27	5	10	427	15922	0	0	127	10	1	102	1	0	450	52	37	0	0	0	529	292	0	18	31	1	12	6	31	1	4	6	0	15	1	72	0
np0392	78	4944	29	721	25	26	915	73	20	14	17629	45	683	20	4496	105	5	6	452	401	2962	227	309	3455	368	55	81	744	7	1792	0	28	1329	1681	3	105	99	89	54	11633	17	3	0	62	564	314	14	18	0	2537	151	17	18	2270	1119	31	70	5	3	141	44	171	8	2437	248	5	24	16	7	492	607	108	996	57780	0	45	1641	39	715	1754	15	1	772	5364	886	5	12	0	3630	1654	10	376	241	0	98	102	794	12	35	7	5	512	38	439	0
np0395	84	1897	12	4350	50	0	64	2	0	0	27998	936	461	73	1058	32	34	0	189	0	0	156	158	270	48	69	64	317	32	412	0	260	852	832	0	147	0	14	66	1224	171	25	2	0	64	7	1	14	22	795	1329	7	8	22	700	154	677	1	1	10	0	35	0	181	68	544	74	77	211	1105	179	41	383	6836	52	43	0	62	46	1030	1	0	291	0	2338	4	7	7	10382	3088	0	110	97	0	8	88	49	1	10	0	16	131	13	944	0
np0397	0	1026	1758	17594	15	0	360	1387	0	0	25311	398	5707	88	8113	75	98	66	3358	0	72	3692	1	8894	302	162	226	6368	36	6044	95	0	1293	5557	0	0	1657	81	81	13294	0	8	2	0	790	517	64	21	3	0	532	617	110	1611	1143	200	29	4	13	198	0	2309	90	2700	1209	4	409	36	34	1155	1707	719	560	23233	0	184	6525	836	3184	10617	35	185	5672	0	1021	38	148	47	5894	742	78	1048	253	0	108	3321	3347	4	94	0	128	387	288	2226	337
np0401	117	17	0	11	8	0	582	0	193	0	117	5	20491	0	1076	0	0	4	90	0	19	13	63	32	0	163	1	728	0	301	0	0	680	38	0	1224	0	19	13	392	0	0	0	0	2	0	0	454	0	6	10	17	0	155	20	0	0	4193	19	3	0	49	8	13	6	0	0	0	0	7	14	6	5	8940	4	0	5	107	6	33	0	6	125	0	1	5	17	38	49	4	0	0	8	600	2	14	6	0	2	0	4	21	14	7	0
np0403	10	88	0	54	6	0	381	25	1	0	320	19	122	1	2037	75	0	0	51	0	4465	23	0	2855	12	8	31	151	0	325	0	0	204	230	0	135	0	3	110	6459	17	7	0	7	115	0	1	7	0	878	151	1	2	2601	22	0	22	9	2	90	0	32	0	55	141	0	0	17	0	26	22	40	10	26041	15	0	0	2	0	152	0	0	308	1	316	0	0	0	791	247	0	14	8	0	0	0	372	0	10	0	0	65	0	93	0
np0406	32	1649	44	741	10	128	71	7	0	0	11779	41	69	6	1111	22	6	11	655	60	38	164	0	1117	23	39	11	62	4	574	3	11	207	659	0	1	8	21	15	1632	0	2	0	18	121	28	15	10	1	0	128	60	9	164	368	43	6	0	0	18	0	5	3	528	117	0	38	16	11	523	772	100	220	9862	0	8	258	40	932	1080	0	0	447	1369	672	5	0	2	510	621	0	74	59	0	63	511	241	12	16	5	90	91	48	65	0
